,S&P 500 Index,Betterment 100% stock,Betterment 90% stock,Betterment 80% stock,Betterment 70% stock,Betterment 60% stock,Betterment 50% stock,Avg. private client investor 80-100% equity risk,Betterment 40% stock,Avg. private client investor 60-80% equity risk,Betterment 30% stock,Avg. private client investor 40-60% equity risk,Betterment 20% stock,Avg. private client investor 0-40% equity risk,Five year U.S. Treasury Bills,Betterment 10% stock,Betterment 0% stock
2011-03-31,1.3488247594449345,1.6909759596862166,1.6692321786539122,1.6372659475278377,1.599718664888465,1.5518235311022757,1.4989737302071942,1.4300106629536673,1.4377462862644301,1.4088560893546038,1.3687636510665087,1.3359274754566641,1.2969000567878202,1.2689196340558113,1.263800683605521,1.2229255932206335,1.1476731986624635
2011-04-30,1.387882030949421,1.755578176398699,1.7285803685275436,1.6912562133360414,1.6481514510767505,1.5946578823040953,1.536122315732681,1.4838415832922291,1.4683970048861887,1.4539662669069457,1.3907308004271788,1.3699192367662372,1.3108988014458025,1.2914563069707388,1.2660626258036785,1.2297223429786603,1.1480539854597005
2011-05-31,1.3723197545931707,1.722929638616344,1.7007824624907575,1.6682324020937456,1.6298439861702123,1.5808451626858662,1.526656327778964,1.4572202730803148,1.4622950074550065,1.4348392357202382,1.3863252543100875,1.3567542144608487,1.3080186388523,1.285948860501501,1.267987470795937,1.2281904563127273,1.147699184113193
2011-06-30,1.3491695310372425,1.6941868562494773,1.6752942419238739,1.6460383310100717,1.6108280616429504,1.5649939824787245,1.5137728084787279,1.4309182412140848,1.4523387517795712,1.414656886012828,1.3792670450553168,1.340326362744436,1.303581954387258,1.2744439107587322,1.2696450316131056,1.2260910934014078,1.1476442148904957
2011-07-31,1.322185209601337,1.6540698143397226,1.6431111810281673,1.6217157103508377,1.5941970213821057,1.5557018431776424,1.5113912225056327,1.4124020680183835,1.4542247516352704,1.4073555429079558,1.380391273685737,1.3388294161601055,1.303988003571138,1.2775941344986417,1.2712626992698124,1.2258317896688928,1.146774701731451
2011-08-31,1.2495117171238461,1.532219877083377,1.536228935949068,1.5297810920394426,1.5169916968368797,1.4926894000290551,1.4620022547312224,1.3127458362311946,1.417345179049733,1.3360776122889768,1.3545479190737129,1.2948820702021693,1.2880137500160918,1.2563434894398235,1.2723378199442457,1.2185333869206558,1.1469715914927519
2011-09-30,1.1627868008138686,1.3714047714318602,1.3895102750959363,1.3981539513419659,1.4010115286766793,1.3925686740803673,1.3777799948160525,1.2045400398540158,1.349979404908146,1.2467141481814559,1.3061117401565259,1.226354742681187,1.2572067586263675,1.2209712883074455,1.2732882744922365,1.2038797340674363,1.1468936351405619
2011-10-31,1.289672654012905,1.5328390582388276,1.5386911571019,1.533650913420563,1.5222755426153922,1.4987968769558933,1.4689026205710074,1.3062814351580805,1.4238921654116607,1.3299569623092307,1.3594540051463975,1.2836638694453586,1.2911715785956295,1.2483481384267785,1.274407277643177,1.2198767797194905,1.1464938589754836
2011-11-30,1.2844337109665687,1.517347735425814,1.5243783895372376,1.5203504348921744,1.5100107054488365,1.4873309066826312,1.4582344610521418,1.2639435498371596,1.414501808799601,1.29309781581023,1.3528059605774603,1.2550636865534566,1.286936923503939,1.2326584005794858,1.275369700139306,1.2177165801632346,1.1460830889658662
2011-12-31,1.2978520628235248,1.5093367106669722,1.5177898321358754,1.515096070847323,1.5062118620786644,1.4847875244451805,1.4570570255274298,1.2597850479273216,1.4141717836015206,1.2901105437394702,1.3526629491615765,1.2518967645523933,1.286920004787944,1.233059356146633,1.276311178726194,1.2177654489435934,1.1461540492351676
2012-01-31,1.3580275850798476,1.6003897566439265,1.6024077721143883,1.5925476830883527,1.5762654939623295,1.5469966382390492,1.5113813280894584,1.3220669901565874,1.4588421312084194,1.341416398593891,1.3844849754654147,1.2916924072688478,1.3068801087876958,1.2579552318183826,1.2772007962044816,1.226956768939187,1.1457322853810106
2012-02-29,1.416961731459268,1.6706216077348466,1.666501297878889,1.6501564831750066,1.6271709818351998,1.591246943887748,1.5490295816317357,1.3829969265516597,1.4891905744986031,1.388662880429488,1.405951584870492,1.3265077858206569,1.320238927893632,1.2764853191030738,1.2780804403926536,1.2330404334327985,1.145402470044821
2012-03-31,1.4625270621300528,1.692366660217901,1.6853419149735989,1.6660191047110118,1.6401640128737518,1.6013829248480311,1.5565186652338778,1.3888001061125692,1.4943381747353355,1.3928871161171226,1.4095318359417526,1.3273640313570048,1.3223736717647667,1.2755448060443326,1.2791615450411555,1.2338592348343163,1.1450496675791397
2012-04-30,1.4527664594650553,1.668603863429865,1.6658271885704603,1.6507398634290489,1.629170061489218,1.5945244881308023,1.553725471547942,1.376649791290696,1.4941736576696254,1.385375499069398,1.4093927970651983,1.32403594535776,1.3222273746323392,1.2756744978450643,1.280107012944089,1.2336817115097483,1.1448227946054579
2012-05-31,1.3655352837192458,1.5302316175953226,1.5408906232396218,1.5398207508708288,1.532866915273945,1.512705442757896,1.4864790614625982,1.273935779544685,1.441526214509115,1.3063904854839867,1.3720489410925083,1.2672053669072056,1.2988277951926621,1.2489084862070392,1.2809148494434308,1.2227600377606431,1.144881761589807
2012-06-30,1.4209949646554927,1.6070769131227833,1.6113729338659062,1.6035175969194282,1.5893216746049577,1.5618814517685577,1.528208761676673,1.3160765794670364,1.4751590527135328,1.334866315913953,1.3959735592080906,1.2879015927349484,1.3138048397225917,1.2593521412140491,1.2816698275051617,1.2296345786384246,1.1445409524090784
2012-07-31,1.4377480900173594,1.6156786170473798,1.6222226493774854,1.6165697446640008,1.6044973138343726,1.5791831700971355,1.547532556464601,1.3365843006152924,1.4940180602038637,1.356995427195566,1.409318311952759,1.3068823612814406,1.3221019770902585,1.2746102330680675,1.2823300593107967,1.2333994693701262,1.1443020861504443
2012-08-31,1.4737608698460911,1.6539046993649364,1.6573304589807116,1.648429007524102,1.6329274629317152,1.6041802500672313,1.5690331228108216,1.3608859156860325,1.5115321902353487,1.3778451251910901,1.4216987307750437,1.3235870591296983,1.3298268637698585,1.2851261590785388,1.2830860347015385,1.2369758662347317,1.1442471169277462
2012-09-30,1.511120042186164,1.7028377015356169,1.7033194753332834,1.6911172663498588,1.6721709950144388,1.639781672761616,1.600938657205678,1.3951147222827691,1.5382394546133735,1.4062903523711583,1.4404352125255029,1.3459483166932484,1.3413843372316219,1.2991526738324795,1.2838001222737963,1.2421838819700821,1.1439402887210486
2012-10-31,1.4836245076995946,1.6938920080802156,1.6955893605629022,1.6847641371305864,1.6670302225576603,1.6359982187650348,1.5983027847369096,1.3887330970770546,1.5366359087560317,1.3994480580147677,1.4392335193781451,1.3412360000347818,1.340526458808816,1.2988754699835874,1.2845570949935503,1.2416223896569836,1.1436224666698118
2012-11-30,1.4920724024341094,1.7152743973150781,1.7161747890500862,1.7045212160381693,1.6857136249509619,1.653660595413998,1.614736420560397,1.4062293533351542,1.5509300632062417,1.4113961590961988,1.4492681537260004,1.349461296359117,1.346728661048867,1.3039908710093924,1.2852721798948195,1.2444438137311518,1.1435105293435899
2012-12-31,1.5053470994609364,1.7704748887370334,1.7625082408157242,1.741520531947398,1.7132952012435387,1.6716895590132692,1.6234652745091478,1.4288498299560866,1.5532224003929112,1.4278123346628453,1.4509624417502915,1.3618066563670097,1.347878138517939,1.3108882967780757,1.2860191793244584,1.245094067706534,1.1437184129494309
2013-01-31,1.5823936431121282,1.8490833763166803,1.831336277358111,1.8003108741364104,1.7622489716654481,1.7108293856673704,1.6532682454670171,1.482762540735055,1.5745541192021957,1.4718020383882493,1.4657283704403077,1.3932524219997982,1.356804254033185,1.3251167743362098,1.286883863577457,1.2489158057949807,1.143171719043686
2013-02-28,1.6025786328296125,1.8506283807236112,1.8327917630036104,1.801563367891288,1.7634359868795566,1.7117552400405214,1.654070682618733,1.4786424704779386,1.5750813666657968,1.4723440120719404,1.4660332628338932,1.3934630228072367,1.3568987997990396,1.3253375474015772,1.287791432977952,1.2488100896578778,1.1428878779664813
2013-03-31,1.6634189301963915,1.896998169476177,1.873763831539581,1.8369574026622821,1.793510985820555,1.7364242691548148,1.673723961465258,1.4980396154052502,1.5897897869802642,1.4916872404111592,1.4762695035527522,1.409096919366967,1.3631756434331854,1.3335318911775764,1.28866808517909,1.251642484274576,1.142786934484799
2013-04-30,1.6953727180317726,1.9462043976170413,1.9195274887218892,1.8792573982784235,1.8319434401759334,1.7711225638907577,1.7044500814521664,1.528771141604353,1.6154861633641673,1.5166752875542797,1.4941648001000605,1.4287174002252572,1.3741837562344044,1.346890146652938,1.2894280498858786,1.256687936516081,1.1427669456765446
2013-05-31,1.7353394732194167,1.9420883171741474,1.9116172834355343,1.8676173855068954,1.817208861462484,1.7533831150527814,1.684392120984123,1.5295407600857711,1.595695553212587,1.5150434432935507,1.4803244730739604,1.4250363354079112,1.3655611823884803,1.3383463280245849,1.2903266433252694,1.2525440634060878,1.1424031493663245
2013-06-30,1.7122397765347759,1.8964821851799698,1.8668633140640987,1.8239180656327472,1.774799955475471,1.7121979110748566,1.6445631381170838,1.483563692880245,1.5602896967518132,1.4752631672316356,1.4555934294743667,1.3893498802769764,1.350212921325249,1.311558536084147,1.2916102057631131,1.2452795696074874,1.14197139110804
2013-07-31,1.8007093559885883,1.9884089645651697,1.9486460585424887,1.8954905451109147,1.836400420826081,1.7640615656511218,1.6871981774110845,1.5435811238799357,1.5935459296250878,1.519425631238727,1.4788605923308156,1.421807123027183,1.3646137342927602,1.330072783148902,1.2931071966094247,1.2519526514315453,1.142042351377342
2013-08-31,1.7467100007048186,1.9320654450737091,1.897435401327836,1.8496538067046444,1.7957162884003828,1.7285135006260544,1.6563948809780182,1.5198421876221153,1.568488791237467,1.4959203609132805,1.4613506320985268,1.403885290934995,1.3537539090611448,1.3197043691865913,1.294732842898223,1.24684337057896,1.14180448455912
2013-09-30,1.8019784721085492,2.0365999321765416,1.9924031334183927,1.934922911437761,1.8710991548404894,1.794272875639488,1.712646615810753,1.5807908471300522,1.614040197105909,1.5457286309258835,1.493067386110118,1.4414206827321765,1.3732432746687997,1.3410579756749978,1.296446254140038,1.2557334993160176,1.1416815533883584
2013-10-31,1.8854102252782052,2.1179003835415475,2.0659932355717125,2.0005768405683324,1.929019182328569,1.8445338239262639,1.755676442310099,1.6289644311026468,1.648633378904742,1.5840705542425577,1.516875807450294,1.4708553589643527,1.3876182119530243,1.3573615220448372,1.2979173144320488,1.2620156308972077,1.1411698398970587
2013-11-30,1.9412820469684764,2.1530865812340156,2.095754423462975,2.0249329661745885,1.9483676289897902,1.858944347061843,1.7656322038644325,1.64918440756899,1.6549256611348184,1.5976050883106754,1.521171115600974,1.480706137577089,1.39017293806827,1.3615166097369813,1.299389372053072,1.2630747869123247,1.1409779473378214
2013-12-31,1.9916078014928251,2.1958493940492794,2.1321681353323116,2.055189904215311,1.9727907383660246,1.8779624037534561,1.7797169052881987,1.6701099497622165,1.6648056046773645,1.6153944613163258,1.5279621715857958,1.4913726235425817,1.3942722434319998,1.365543985655885,1.3010878233597132,1.2648739558871571,1.1408550161670603
2014-01-31,1.9214170607691385,2.0965848265583844,2.046664504291629,1.9832606955953143,1.9139481346309042,1.8314967667231081,1.744847003807596,1.6205587388536133,1.6399674920218028,1.5805728989396157,1.5107650488257538,1.4701395139662976,1.3836841128748922,1.358398066436945,1.3028630690002418,1.259890337612636,1.140526200271283
2014-02-28,2.008860251229758,2.1986809193014225,2.1379093816175323,2.063740563783424,1.983840932366689,1.891307749712667,1.7950591870076877,1.6872179477851317,1.679847023389895,1.6313960122069253,1.5382669386080985,1.5080516142500247,1.4004386178028847,1.3793457672894736,1.3045016805661915,1.267499904839891,1.1405162058671565
2014-03-31,2.0255182671868504,2.2243946281427407,2.161216833969118,2.084397349062528,2.0020122309394397,1.9069632851323117,1.8084423743247133,1.6861132841261437,1.6904732401281013,1.6295706764307072,1.5455456237956908,1.5063737289438102,1.4048185748084148,1.3776162132751364,1.306270942232651,1.2694187524604992,1.140393274696395
2014-04-30,2.039597431262396,2.238019562044327,2.174803334862801,2.097878163041068,2.0151670828384356,1.9197167562040973,1.8206055801274785,1.6919115365520878,1.7011371173994214,1.6340486229320188,1.5527865698596472,1.5099519651978999,1.4091099573596177,1.38242173999843,1.308107024942884,1.27122390536762,1.1401444140336343
2014-05-31,2.0869232766444794,2.283221752046616,2.217308633037505,2.137520428006615,2.051925085973247,1.9536848413543852,1.851892713511457,1.718907309021287,1.7277532036446441,1.6577256663375417,1.5709023423397763,1.5275791539069097,1.4199538590938263,1.3942177537825358,1.3098274174877789,1.2759761449269735,1.1399075466558255
2014-06-30,2.129998920500695,2.33586394418661,2.2639973453291904,2.1781303946773476,2.086843856889356,1.9829732612845614,1.876038057301002,1.744093837531608,1.7463753462030187,1.6753975623516464,1.5835201203870355,1.5394113598347041,1.4274647737770194,1.4015458355307469,1.3116465456048152,1.2792284121259354,1.1396926669670955
2014-07-31,2.1013799061702243,2.2944751238401064,2.228318757041455,2.1479394810910524,2.0618780556030982,1.9629008965714405,1.8604850245170055,1.7197202862903902,1.7348928478697916,1.6589211674868118,1.5756068220414585,1.5290909315340175,1.4225722791986999,1.3947979018377166,1.31349060694714,1.2768438151088497,1.1393418633822407
2014-08-31,2.184297474120317,2.3629526283239186,2.2905208403376323,2.203485756056574,2.1112501921520077,2.0059674524452893,1.8978819598884624,1.7456764332821293,1.7650222654279162,1.6776789852715166,1.596055468243195,1.5435383446715574,1.4348074965188502,1.4033357803835935,1.3152608659426122,1.2822493006097306,1.1392069389265265
2014-09-30,2.1541676072660834,2.2757571792281386,2.2121234039190916,2.1339994522503782,2.0504588311036165,1.953590971380586,1.8535064927894447,1.7036814765547206,1.7296679444335097,1.6449957015812786,1.5718855458239793,1.5207084261562418,1.4201180701608367,1.3876945532098568,1.3171847136058594,1.275424625834356,1.1387651862641155
2014-10-31,2.204894604591826,2.3193465497445658,2.2521123553760534,2.1700320518940406,2.0828378038808113,1.9822104442343234,1.8787936522054762,1.7122034491889102,1.7503168183134314,1.650905090416563,1.5859860741762009,1.5256521070820352,1.4286162416832675,1.391651638152791,1.3188741889513964,1.2792254201597912,1.1387222103263692
2014-11-30,2.265460471696911,2.346765463831448,2.276811326796426,2.1918989570244345,2.102127047788213,1.9987888697121576,1.8929713611412793,1.73914108146553,1.7615475857147889,1.6734300695436404,1.5935130430719249,1.5409112726275902,1.4330071460932645,1.4005924522933078,1.3206404586308218,1.2810126212700457,1.1384053877155451
2014-12-31,2.259714278491776,2.3097344994266336,2.243435535270331,2.1620214132367632,2.075895294282751,1.9757838093965696,1.873236948082127,1.7195172883298628,1.7454863594081882,1.6572527967665258,1.5825448619814937,1.5286588538211032,1.4263202724008868,1.3913942345788195,1.3224316615355352,1.2778421344790303,1.1380655779752291
2015-01-31,2.192767164760093,2.273520264450673,2.215983048747791,2.143050715144595,2.0644948173219806,1.971310658118815,1.874647891828547,1.6911714808804557,1.7502910505802478,1.6468486790025665,1.5858142618501736,1.529598153197004,1.4282599534287845,1.396277972388051,1.3239316443688809,1.278657943914404,1.1379426468044676
2015-02-28,2.315996259490138,2.4009713340957606,2.3267416683756523,2.2374213401924634,2.143151596048381,2.035165954821616,1.9247314476183757,1.7683895400403902,1.7874233451643153,1.7041122955711439,1.61100612001206,1.5660182505773266,1.443356424189267,1.4157683730064048,1.3255423307225072,1.2854008382818307,1.1379336518407537
2015-03-31,2.2796248379475683,2.3746099421092977,2.3046633583981224,2.2195109751296016,2.129152118194873,2.0248787937982673,1.9178479022860864,1.7483873429394672,1.7831815798556496,1.6907781634297838,1.6080733928516073,1.560310276580405,1.441490389336877,1.4139497177549232,1.3272098648297912,1.2843865617588794,1.1375828482558976
2015-04-30,2.3020399450624254,2.4304237177233174,2.353942224996065,2.2622829963229143,2.165435512586554,2.055048603377164,1.942098126887076,1.7883375386567066,1.8016411874816365,1.7156151687266301,1.6205193585728384,1.576115224500168,1.4488769016965772,1.4220401100875888,1.3286938903989527,1.2876109039404935,1.137459917085136
2015-05-31,2.331631849345902,2.434419893244045,2.355987187248496,2.2625983370007754,2.1642524442227007,2.052620829423234,1.938684553307028,1.7933710997361971,1.7980099192360854,1.7211997682323443,1.6180216244690326,1.5795777786205938,1.4473114228577462,1.4237478837995128,1.3303863577315242,1.2867960918271693,1.13723504299228
2015-06-30,2.28428123588966,2.3797442315633757,2.3056917441314195,2.216691632381604,2.1227325662555647,2.0153574141401194,1.9055560690730582,1.7527281488429827,1.7705583637957218,1.6913250731215221,1.5994341129434528,1.5551935668222088,1.4361639794542147,1.4075700691754207,1.332234408389895,1.281754628873856,1.1370891246920265
2015-07-31,2.3358761065339704,2.3825747739882885,2.3092364765824582,2.2211714408864602,2.1279108337897625,2.02129592511412,1.9120379011086817,1.7697090267838198,1.7768050569593967,1.7009690456460622,1.6035427117456176,1.5610290877870159,1.4384539774250675,1.4109905666679992,1.3340305979396665,1.2825315427493522,1.1366353787446628
2015-08-31,2.19207663085251,2.2217193724203055,2.1671007749254656,2.0976771333589315,2.022372057978435,1.9330690188982191,1.8400530551175827,1.6684623158301668,1.721442091148011,1.6259762753700207,1.5660081738850833,1.5115863461119674,1.4159441234030106,1.3861243914086319,1.335730046575319,1.2724157052151384,1.136501453729362
2015-09-30,2.1375601181802777,2.1487916262351026,2.1041064901792352,2.044350068413854,1.978333102836221,1.8976543480464447,1.8126603639397132,1.6135375715295384,1.701359116331464,1.5825749438039587,1.5524141442974493,1.4792230332993515,1.4078360775670524,1.369700063361774,1.3373766367733602,1.26884130299463,1.1365874056048537
2015-10-31,2.319359763961074,2.298315029831125,2.23690602393978,2.160348136764866,2.0780591549349037,1.981689712905987,1.881990538071313,1.7266636048820296,1.7551789913518236,1.6635896438987836,1.5889545541906243,1.5318406068649444,1.4296313646429684,1.3963957840238304,1.338916512767168,1.2783188544180382,1.136017724569618
2015-11-30,2.3278353989386473,2.2942530048859293,2.2329489530942417,2.156558135992829,2.074536591082562,1.9785198721065544,1.8792695736234482,1.719408891360649,1.7529362074981996,1.6581165981749577,1.5873357444136054,1.5282317197891149,1.4285256767917653,1.3930703278508711,1.3407645634255392,1.27762870756073,1.1356569265806349
2015-12-31,2.287605111441941,2.237453453559344,2.182397643670316,2.1122774067438765,2.0362511568991732,1.9459548960383097,1.851996604881284,1.6884467752452186,1.7314508733564749,1.6338827730616,1.5726472802405271,1.5075513137403345,1.419577666467585,1.3797942435164314,1.3426495152573366,1.2734210058396571,1.1352711425813347
2016-01-31,2.173734385852534,2.1096613428651434,2.072096631091242,2.0193750867272966,1.9599980099778995,1.8856538129750238,1.8064931743384252,1.5948962491057443,1.6992025552773384,1.5609098172788753,1.550954236093634,1.4596579216674304,1.4068189641701765,1.3604721452349056,1.3443379932738626,1.2680603998309414,1.1358837995543167
2016-02-29,2.171929288607748,2.0947243346103432,2.0613384369894208,2.012484892916043,1.9569984037843091,1.8862446997574622,1.8106428924818236,1.5813850596067418,1.7048942511109066,1.5516676358094577,1.5549863635136951,1.4531213867473456,1.4093716998482457,1.3600840598464563,1.3456973527165816,1.2693279961541193,1.136061699947776
2016-03-31,2.318004454943036,2.2637480132941077,2.213920372674116,2.1479394810910524,2.0756614434051586,1.988167729203084,1.8966510945164092,1.6663032452888267,1.7728903436488284,1.617917748630557,1.6013975405073593,1.4978893837389635,1.4373851126616186,1.3848928143085542,1.3472342367233545,1.2819919915213123,1.1362276070562838
2016-04-30,2.327149818645897,2.294328682582706,2.241649391628289,2.172819860574252,2.097586196570152,2.0073389421677366,1.9131005614057752,1.6820316455217479,1.7862360473045538,1.6319873459710976,1.6106019141352212,1.5099638300321216,1.4430698012359402,1.3944801074252369,1.3486404706296167,1.284751581628496,1.1366103927343456
2016-05-31,2.366724247538846,2.301280219586668,2.247740977933656,2.17809393341147,2.102178356841524,2.011258754652573,1.9164903883870066,1.6949170888802891,1.788907963022349,1.6405681023620589,1.6123299687438184,1.5154602144854192,1.4439863975554337,1.397642211330099,1.3500925816704088,1.2849869496318558,1.136290571802283
2016-06-30,2.3748977120116668,2.3104863622582505,2.261917939535452,2.1964615424572305,2.124442539128424,2.0367894113158393,1.9450060958006312,1.6699158206446247,1.8161543676639051,1.622484543276736,1.6311766884606889,1.5079596617848048,1.4556792207451568,1.4027397921084757,1.3514020746625524,1.290719556764524,1.1371790743291692
2016-07-31,2.461562194220694,2.406037808470909,2.347675468680624,2.27217089745308,2.1903085628918264,2.0929276080674013,1.991896723491093,1.7309176932101749,1.8527792361175903,1.6683104419960655,1.655736912869088,1.5395794449861815,1.470178560352874,1.4206026101283338,1.3526008641344154,1.2970216347866774,1.1369741890445666
2016-08-31,2.464510585768708,2.4171663612060783,2.3577910447117816,2.2813078935940907,2.198468675793469,2.1003364192625855,1.9986180003981278,1.7382689785768557,1.8584104768848437,1.675536757778605,1.6594303813112572,1.546807106499692,1.472257571983083,1.424747797683016,1.3538674719790622,1.297792564729884,1.136711336216028
2016-09-30,2.4646542405988363,2.4367865412159864,2.3758119055233946,2.2976592931807795,2.2130424203590384,2.1131145929590542,2.0095295625548757,1.7427083271796575,1.8672180863002925,1.6782574854147634,1.6655957623515865,1.5481774948523226,1.4761727619080447,1.4256893007555038,1.3551919249063782,1.2998330856403637,1.13722404914774
2016-10-31,2.4219283219497614,2.391567643150772,2.3340210648055075,2.259295143400186,2.17813746341882,2.0815426624031015,1.9812018490485572,1.7020742451293778,1.843680253103836,1.6520788731304212,1.6499191290201427,1.5334423594849014,1.4669998321829891,1.417295964216549,1.3566171080638592,1.2959136099912012,1.1374369299556442
2016-11-30,2.5111399529054093,2.441977834649455,2.3723478693691304,2.285753211712306,2.194085698585598,2.0874396729676343,1.978526398915093,1.7058957310076601,1.8359192100823019,1.6562063630603112,1.6443853817333012,1.529584310890412,1.4633155329704302,1.4056167720544765,1.358412300284619,1.2937204988073567,1.136432492340886
2016-12-31,2.5620383453043383,2.48461877688809,2.410640230391448,2.319821830196668,2.224016637492299,2.1135384899986294,2.001003544137692,1.7379171811404075,1.8541369974430286,1.6776710876586391,1.6568770316568293,1.5452567681613631,1.4710165344039203,1.4142793923323556,1.3606114107550495,1.2975053359800213,1.137093122453677
2017-01-31,2.6078810784057165,2.5524761173892223,2.4703741879277135,2.371422404930459,2.2676816285728782,2.1496201317168686,2.0299130493150446,1.7708284718477003,1.8760058743825225,1.7057125493803658,1.6716717612569876,1.5644936193798116,1.4799386690448144,1.4249220401023202,1.3627686334069957,1.3016651662427843,1.1374879014166916
2017-02-28,2.7103376846992,2.618668548561256,2.5297656782532725,2.423863559658672,2.3136486200645243,2.1892500584446974,2.063844960142348,1.81826791271062,1.9030045123588533,1.7405607662005362,1.6898024307596056,1.591303201040391,1.4907566950957367,1.4415265506509574,1.3649079041367354,1.306587947872369,1.1377917313021508
2017-03-31,2.713726947967263,2.6476462266363012,2.555597350132042,2.446684370339595,2.333275319668705,2.2059421159960775,2.0775101383203345,1.8348969932150085,1.91364163083033,1.7530932906348728,1.6968636194188744,1.5981759062634295,1.494867943082522,1.444546092576389,1.3671728383219266,1.3083282748463612,1.1376717984526277
2017-04-30,2.7406617332548477,2.680567990388839,2.586082836491923,2.4747191420410184,2.358723623398603,2.2289195093720204,2.097994548125479,1.8706108382899744,1.9305799511318291,1.7793607510640816,1.7080363862848058,1.6153008169903793,1.501321935625322,1.4551105292604167,1.3692293307437082,1.3110140631219833,1.1374299338727552
2017-05-31,2.779336585694303,2.7145551388596414,2.6173162397487473,2.5033441920738113,2.3844541269217148,2.2519423555773814,2.118137600572619,1.91231805033547,1.9471604963687437,1.805315268583037,1.7191833316450915,1.6323476175587008,1.5080217471593431,1.4643899281020798,1.3713107563907778,1.3141636061499877,1.1378157178720554
2017-06-30,2.7970546752254464,2.7417725733641944,2.6400912933618508,2.5217226409553737,2.3987545521071447,2.262322398469541,2.125008283163883,1.9148624228310158,1.9513467619443996,1.8097596502296205,1.7222143791539657,1.6334055652768207,1.5100898113850851,1.4636979084935957,1.3733163850329717,1.315438183727501,1.13845535973618
2017-07-31,2.854540384627986,2.811652572306462,2.7020119237204954,2.575683343575028,2.44504814545737,2.3012290323466265,2.1569959412129838,1.9520090787535898,1.9760738751339386,1.838402317731616,1.7389228795764038,1.653251477985327,1.5202589549166698,1.475033565885791,1.3754377038405021,1.3203998609169632,1.1393808415583355
2017-08-31,2.8628684018835657,2.818755464703978,2.711284125040232,2.5867577140056435,2.4576168900935396,2.3150239660750835,2.171745547403646,1.9545100924614496,1.9897882555875204,1.8433472105942852,1.7481908138335482,1.6581190262248633,1.525904829966061,1.4804063704855674,1.377461284404903,1.3231654349564361,1.1399175410599525
2017-09-30,2.9205433393726885,2.881677046851667,2.764303560224071,2.6303358248067386,2.492404428238679,2.3417116936785427,2.1911277192470013,1.9816073639109115,2.0030517007103907,1.8634081345037097,1.7571538556971067,1.6693125085770455,1.5313815178555021,1.4839199292702747,1.3795107955236041,1.3258801455714542,1.1405042125822042
2017-10-31,2.9893579658960414,2.935507477113786,2.8115128620400758,2.6710502480770115,2.527005477709283,2.370495191960181,2.2145685806049547,2.017530119508362,2.0209315343397494,1.889128685241181,1.7690218169458074,1.6869090464643164,1.5384027849934285,1.4933042695690184,1.3817657564186807,1.3290855386341542,1.1407910519806475
2017-11-30,3.0807214471347164,2.994037787193938,2.8612827951269324,2.7123283428089606,2.5606030405026243,2.3968351066080915,2.23455332239331,2.052417191336325,2.0351027965240065,1.9108293510242116,1.7784784468211319,1.6986473224545207,1.5440586122286986,1.4968831692609652,1.3841044929507258,1.3317493858247174,1.1411698398970587
2017-12-31,3.1180855730896218,3.0455457967095056,2.907189146980368,2.752609172647176,2.5955237848438606,2.426582995357387,2.2595159449588316,2.075476182969077,2.0546842916101355,1.928599967199279,1.7915937854194866,1.71041328305791,1.55197657131436,1.502328244864203,1.3865928288345009,1.3355900730320776,1.1419024297195643
2018-01-31,3.2938031705796718,3.2037652556442886,3.0410603669261382,2.8630739975413535,2.6844246134063985,2.495462805920886,2.3104613043974203,2.167516049528507,2.090081228470962,1.99099209612992,1.815190669040335,1.7472941315005155,1.5661365413835897,1.5151984235627647,1.389313542377964,1.342379841535767,1.1431037570956235
2018-02-28,3.1740495320157667,3.0573593800245935,2.914415401946493,2.7553546074237993,2.594289407426696,2.4215871365413224,2.2512402552708517,2.0867100506875973,2.045557558729876,1.9339308558913166,1.7862149671665195,1.7093256732542352,1.5494606587240445,1.493913128022835,1.392287577490356,1.3351851602805351,1.142990820328989
2018-03-31,3.087051176167062,3.0257949006778913,2.89008251616515,2.7377684519953625,2.58266001315115,2.4152938958768617,2.2494414504104094,2.0508405081477603,2.04669133898995,1.9095459889316846,1.7876709028310045,1.6924182844880202,1.5510878411153288,1.485795015305281,1.3953025030922208,1.3368726291859767,1.1446508908544746
2018-04-30,3.103004788095043,3.0308269760999593,2.892252459267466,2.7375260338492566,2.5801537632394007,2.410871137953463,2.24323666202766,2.0669029681312585,2.0404010388931964,1.9194180050280498,1.7839099012202233,1.6969664709397505,1.5493083902800895,1.4853000084322594,1.3984031989890773,1.33659836562274,1.1454774280757731
2018-05-31,3.1784295182502325,3.046353680693283,2.905294752208505,2.747951985011023,2.5885260193422344,2.4170369130745555,2.247771272960229,2.0731111581862307,2.0435238899417025,1.9213933954489328,1.7865903721332148,1.697658586269362,1.551583459972123,1.4865870263021153,1.4016465129345836,1.3384942748362407,1.1470375545599896
2018-06-30,3.1967014219195944,3.0208178635807528,2.8828493724907647,2.7285654313999252,2.572206780251513,2.403543351367241,2.2370160425790315,2.069662163711247,2.035601303054441,1.9138896760140853,1.7819921578586135,1.6904408121177026,1.549603970200708,1.4803499397020428,1.4048529257066633,1.3385142212772037,1.1485317179769683
